language,model,term,layer,proj,cosdiff
es,facebook/xlm-v-base,minera,10,-0.36871206760406494,-0.006065309047698975
es,facebook/xlm-v-base,minera,11,-0.40832826495170593,-0.004077911376953125
es,facebook/xlm-v-base,minera,12,3.1653547286987305,-2.384185791015625e-05
es,facebook/xlm-v-base,arquitecto,0,1.310948371887207,0.13288265466690063
es,facebook/xlm-v-base,arquitecto,1,2.3418993949890137,0.08905971050262451
es,facebook/xlm-v-base,arquitecto,2,2.312654733657837,0.052147626876831055
es,facebook/xlm-v-base,arquitecto,3,2.4776151180267334,0.03192126750946045
es,facebook/xlm-v-base,arquitecto,4,1.9289226531982422,0.03255355358123779
es,facebook/xlm-v-base,arquitecto,5,1.7370859384536743,0.0498734712600708
es,facebook/xlm-v-base,arquitecto,6,2.0707309246063232,0.022471904754638672
es,facebook/xlm-v-base,arquitecto,7,2.2645068168640137,0.017269492149353027
es,facebook/xlm-v-base,arquitecto,8,2.0827956199645996,0.013001322746276855
es,facebook/xlm-v-base,arquitecto,9,1.9229851961135864,0.012480556964874268
es,facebook/xlm-v-base,arquitecto,10,1.3991663455963135,0.009523570537567139
es,facebook/xlm-v-base,arquitecto,11,1.344571590423584,0.009073972702026367
es,facebook/xlm-v-base,arquitecto,12,3.197248697280884,0.00014609098434448242
es,facebook/xlm-v-base,ingeniera,0,-0.0929030105471611,-0.01576083153486252
es,facebook/xlm-v-base,ingeniera,1,-0.06610408425331116,-0.00781431794166565
es,facebook/xlm-v-base,ingeniera,2,-0.30995145440101624,-0.00930643081665039
es,facebook/xlm-v-base,ingeniera,3,0.16986945271492004,-0.003729522228240967
es,facebook/xlm-v-base,ingeniera,4,0.06024658679962158,-0.0035628676414489746
es,facebook/xlm-v-base,ingeniera,5,-0.5476309061050415,-0.017398416996002197
es,facebook/xlm-v-base,ingeniera,6,-0.2418351173400879,-0.011357605457305908
es,facebook/xlm-v-base,ingeniera,7,-0.23288553953170776,-0.014238834381103516
es,facebook/xlm-v-base,ingeniera,8,-0.23045116662979126,-0.011069416999816895
es,facebook/xlm-v-base,ingeniera,9,-0.2245957851409912,-0.009104788303375244
es,facebook/xlm-v-base,ingeniera,10,-0.7972270250320435,-0.010321199893951416
es,facebook/xlm-v-base,ingeniera,11,-0.8259555101394653,-0.007433712482452393
es,facebook/xlm-v-base,ingeniera,12,3.0913150310516357,-1.3947486877441406e-05
